URL,Size(Byte),Number of outlinks found,Content-type
https://www.latimes.com/sitemap/2021/9,268355,493,text/html
https://www.latimes.com/sitemap/2021/1,267891,494,text/html
https://www.latimes.com/sitemap/2021/2,266923,493,text/html
https://www.latimes.com/sitemap/2021/3,268086,495,text/html
https://www.latimes.com/sitemap/2021/4,267910,495,text/html
https://www.latimes.com/sitemap/2021/5,267686,493,text/html
https://www.latimes.com/sitemap/2021/6,268846,493,text/html
https://www.latimes.com/sitemap/2021/12,269629,492,text/html
https://www.latimes.com/sitemap/2021/10,270864,493,text/html
https://www.latimes.com/sitemap/2021/11,269534,492,text/html
https://www.latimes.com/coupon-codes/static/shop/34294/logo/garmin_discount_code_logo.png?width=110&height=110&quality=50,581,0,image/png
https://www.latimes.com/coupon-codes/static/shop/34294/logo/garmin_discount_code_logo.png?width=200&height=200&quality=50,875,0,image/png
https://www.latimes.com/sports/soccer/angel-city-fc/story/2023-03-23/matthew-stafford-wife-buy-stake-angel-city-nwsl-ownership,362471,243,text/html
https://www.latimes.com/sports/soccer/story/2022-04-28/angel-city-alexis-ohanian,375927,235,text/html
https://www.latimes.com/sports/newsletter/2022-10-04/nwsl-failed-soccer,353943,217,text/html
https://www.latimes.com/sports/soccer/story/2022-04-29/angel-city-fc-ready-debut-bumpy-ride,365425,238,text/html
https://www.latimes.com/sports/soccer/la-sp-world-cup-notes-20150629-story.html,332559,223,text/html
https://www.latimes.com/sports/soccer/story/2022-04-24/mia-hamm-angel-city,360679,233,text/html
https://www.latimes.com/sports/newsletter/2022-04-26/angel-city-first-game-soccer,361922,218,text/html
https://www.latimes.com/sports/soccer/story/2021-01-10/abby-wambach-angel-city-fc-nwsl,368859,236,text/html
https://www.latimes.com/coupon-codes/static/shop/35434/logo/macy_s-coupons-lat.png?width=200&height=200&quality=50,9702,0,image/png
https://www.latimes.com/coupon-codes/static/shop/35434/logo/macy_s-coupons-lat.png?width=110&height=110&quality=50,4179,0,image/png
https://www.latimes.com/business/story/2022-06-10/trump-appointed-judges,384048,250,text/html
https://www.latimes.com/california/story/2023-03-01/what-did-disney-actually-lose-from-its-florida-battle-with-desantis,352219,233,text/html
https://www.latimes.com/opinion/story/2024-01-21/ron-desantis-primary-election-new-hampshire-nikki-haley,348426,225,text/html
https://www.latimes.com/california/story/2024-01-16/la-me-yagman-trump,340965,226,text/html
https://www.latimes.com/business/story/2023-04-26/column-disney-lawsuit-shows-ron-desantis-at-his-bullying-bumbling-worst,360233,229,text/html
https://www.latimes.com/00000173-c5ca-dab7-a57b-cdea93f90000,257705,189,text/html
https://www.latimes.com/local/lanow/la-me-ln-mickey-hargitay-plants-20161209-story.html,333277,218,text/html
https://www.latimes.com/lifestyle/story/2022-08-04/fullerton-plant-shop-the-green-place,394022,225,text/html
https://www.latimes.com/home/hometours/la-hm-blue-sail-home-tour-20170527-htmlstory.html,320977,220,text/html
https://www.latimes.com/lifestyle/story/2022-02-10/yuko-kitchen-plants-restaurants,369768,229,text/html
https://www.latimes.com/lifestyle/story/2022-03-22/stuff-hollywood-plant-shop,391842,230,text/html
https://www.latimes.com/lifestyle/story/2021-12-29/long-beach-la-plant-shop-inspired-by-puerto-rico,350888,218,text/html
https://www.latimes.com/lifestyle/story/2020-03-12/at-the-end-of-the-sale-it-was-still-available,370605,238,text/html
https://www.latimes.com/lifestyle/story/2021-11-08/houseplant-nation-opens-two-stores-in-orange-county,359531,234,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/belva-anakwenze,232528,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/shadi-jahangir,232626,191,text/html
https://www.latimes.com/banking-and-finance-updates-trends-and-2021-visionaries/story/2021-03-22/construction-lending-will-steadily-rebuild-momentum-post-covid-19,277649,195,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/ron-kent,232732,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/kelly-coffey,233474,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/jared-wolff,232605,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/james-verzino,232657,191,text/html
https://www.latimes.com/banking-and-finance-updates-trends-and-2021-visionaries/story/2021-03-22/two-committees-bolster-financial-trust-with-cusip-re-approval,281128,196,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/derek-lynn,232043,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/curt-a-christianssen,233093,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/gilbert-estrada,232855,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/mohamed-mike-ahmar,233068,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/aaron-solganick,232769,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/edward-moyzes,233087,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/eric-ellingsen,233194,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/lloyd-greif,232093,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/russell-goldsmith,232419,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/danielle-v-garcia,233811,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/amanda-schutzbank,232524,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/chang-m-liu,231597,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/alex-soltani,232406,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/rudy-b-medina,232054,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/matthew-wrysinski,232976,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/channing-hamlet,232936,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/daniel-k-walker,231722,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/daniel-passage,233392,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/mark-sampson,232835,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/marshall-c-stoddard,232633,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/jim-pitrat,232081,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/boryana-v-zamanoff,232871,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/bruce-behnam,232452,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/jenn-mccabe,229206,188,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/joshua-mogin,232414,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/lisa-simonetti,232722,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/david-iannini,232811,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/eva-davis,232328,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/bita-ardalan,232198,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/james-madden,232547,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/jacky-dilfer,232811,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/brad-holtmeier,232626,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/trevor-m-saliba,232970,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/lavon-short,232240,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/steve-moon,232251,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/jeri-harman,232848,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/gene-dunford,232426,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/malcolm-davies,233447,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/marc-mcmorris,232043,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/jim-freedman,232347,191,text/html
https://www.latimes.com/brandpublishing/visionaries/finance/andrew-m-apfelberg,232970,191,text/html
https://www.latimes.com/sports/j3vdqe0hktk-123,254088,193,text/html
https://www.latimes.com/world-nation/00000185-22e6-d806-a1dd-7feef1770000-123,261121,194,text/html
https://www.latimes.com/lifestyle/story/2021-03-14/2021-grammys-fashion-from-the-red-carpet,514092,265,text/html
https://www.latimes.com/business/story/2023-05-22/la-watchmaker-joshua-shapiro-resurgence,408453,237,text/html
https://www.latimes.com/entertainment-arts/business/story/2022-04-27/sheriffs-interviews-with-rust-armorer-hannah-gutierrez-reed,396701,232,text/html
https://www.latimes.com/business/story/2023-09-20/california-oil-companies-lawsuit-global-warming,364085,243,text/html
https://www.latimes.com/business/story/2022-05-18/how-does-elon-musk-get-away-with-it,379725,246,text/html
https://www.latimes.com/bestcovery/humidifier-comparison-which-one-is-best-for-your-budget?00000178-fa75-d563-a1f9-ffffbcf00000-page=3,82135,47,text/html
https://www.latimes.com/bestcovery/best-electric-wall-heater,97856,51,text/html
https://www.latimes.com/opinion/story/2023-10-22/sedona-new-age-tourism-housing-traffic-crowding,357621,223,text/html
https://www.latimes.com/nation/la-xpm-2012-feb-07-la-me-dragon-babies-20120207-story.html,323107,217,text/html
https://www.latimes.com/world-nation/story/2021-05-31/china-allow-couples-three-children-concern-graying-populace,342888,224,text/html
https://www.latimes.com/world-nation/story/2023-01-30/china-economic-slowdown-population-decline-burned-out-covid-young-nomads,407913,232,text/html
https://www.latimes.com/world-nation/story/2024-01-13/taiwan-presidential-election-lai-chingte-dpp-victory,368862,242,text/html
https://www.latimes.com/world-nation/story/2023-09-28/china-full-time-children,353447,217,text/html
https://www.latimes.com/world-nation/story/2023-04-11/when-exactly-will-india-surpass-china-as-most-populous,337966,217,text/html
https://www.latimes.com/world-nation/story/2023-01-17/china-records-first-population-decline-in-decades,356258,227,text/html
https://www.latimes.com/world-nation/story/2023-12-28/world-population-up-75-million-this-year-topping-8-billion-by-jan-1,324973,218,text/html
https://www.latimes.com/world-nation/story/2021-07-07/some-chinese-shun-grueling-careers-for-low-desire-life,331657,213,text/html
https://www.latimes.com/world-nation/story/2023-01-18/threats-advantages-in-china-shrinking-population,340377,217,text/html
https://www.latimes.com/local/california/la-me-usc-doctor-misconduct-complaints-20180515-story.html,420919,231,text/html
https://www.latimes.com/business/hollywood/la-fi-ct-los-angeles-times-wins-pulitzer-investigation-usc-gynecologist-scandal-20190415-story.html,338740,224,text/html
https://www.latimes.com/california/story/2023-09-09/even-as-covid-19-rises-l-a-not-expecting-new-mask-rules,381241,247,text/html
https://www.latimes.com/california/story/2022-05-19/paxlovid-rebound-what-you-need-to-know-about-covid-return,367235,240,text/html
https://www.latimes.com/science/story/2022-11-14/for-some-covid-patients-paxlovid-rebound-has-nothing-to-do-with-paxlovid,364974,249,text/html
https://www.latimes.com/espanol/california/articulo/2022-10-17/lideres-politicos-negros-y-latinos-de-los-angeles,380701,127,text/html
https://www.latimes.com/california/story/2020-05-28/coronavirus-salon-barbershop-black-south-los-angeles-closed,360122,227,text/html
https://www.latimes.com/california/story/2020-08-30/armed-standoff-in-woodland-hills-after-shots-reportedly-fired-at-trump-car-caravan,340122,224,text/html
https://www.latimes.com/espanol/california/articulo/2020-06-06/south-l-a-no-ha-sido-afectada-por-los-disturbios-asi-se-han-disenado-las-protestas,308307,141,text/html
https://www.latimes.com/california/story/2022-10-13/black-angelenos-reaction-to-recording,381200,236,text/html
https://www.latimes.com/world-nation/story/2020-04-21/los-angeles-art-deco-theater-damaged-by-fire,323011,221,text/html
https://www.latimes.com/california/story/2022-10-16/in-la-politics-latino-and-black-alliances-are-strong-and-complicated,525634,282,text/html
https://www.latimes.com/california/story/2021-02-19/how-can-we-honor-black-history-and-black-storytellers-ask-our-reporters,331090,242,text/html
https://www.latimes.com/california/story/2020-06-03/south-l-a-is-largely-untouched-by-unrest-that-is-by-design,345666,221,text/html
https://www.latimes.com/california/story/2020-05-10/coronavirus-tuskegee-experiment-black-patients-trust-health-care,362289,230,text/html
https://www.latimes.com/business/story/2023-12-05/the-gop-is-back-to-attacking-obamacare-and-making-less-sense-than-ever,363809,237,text/html
https://www.latimes.com/business/story/2024-01-02/advancing-their-war-on-childrens-health-these-red-states-reject-a-federal-lunch-program,362332,236,text/html
https://www.latimes.com/environment/story/2023-12-13/california-children-sue-epa-over-climate-change,364068,231,text/html
https://www.latimes.com/california/story/2023-11-05/authorities-seek-woman-who-reportedly-stole-lily-collins-wedding-ring,321143,218,text/html
https://www.latimes.com/california/story/2024-02-03/woman-arrested-theft-rench-bulldog-victim-hood-car,336499,225,text/html
https://www.latimes.com/california/story/2023-12-09/pedestrian-struck-and-killed-by-lapd-patrol-car,319663,216,text/html
https://www.latimes.com/california/story/2023-11-05/two-killed-when-minivan-fleeing-police-hits-bus-in-downtown-l-a-police-say,320280,216,text/html
https://www.latimes.com/california/story/2024-02-03/new-clues-may-shed-light-on-killings-of-wild-burros-in-mojave-desert,330151,219,text/html
https://www.latimes.com/california/story/2023-12-22/a-ph-d-heavy-class-load-gets-a-csu-lecturer-54-360-a-year-they-are-striking-for-change,358905,225,text/html
https://www.latimes.com/california/story/2024-01-09/ahead-of-faculty-strike-csu-raises-pay-by-5-and-closes-contract-negotiations,343134,221,text/html
https://www.latimes.com/california/story/2023-12-30/la-me-fourteen-year-old-boy-accused-of-killing-parents-in-fresno-county,315592,217,text/html
https://www.latimes.com/world-nation/story/2023-12-07/unlv-las-vegas-mass-shooting-three-killed,396677,246,text/html
https://www.latimes.com/business/story/2021-08-02/two-luxury-condos-sell-for-record-prices-as-la-high-rise-market-surges,349504,224,text/html
https://www.latimes.com/business/story/2021-09-27/la-fi-the-one-niles-niami-don-hankey-mansion-trustee-sale,524061,256,text/html
https://www.latimes.com/business/story/2022-07-19/southern-california-home-prices-and-sales-dropped-in-june-signaling-a-slowdown,344895,225,text/html
https://www.latimes.com/politics/story/2022-07-27/fed-battling-to-tamp-down-inflation-gears-up-to-make-another-big-interest-rate-hike,338934,216,text/html
